1311	I will be .	3
1312	-LRB- Washington 's -RRB- strong hand , keen eye , sweet spirit and good taste are reflected in almost every scene .	4
1313	What a dumb , fun , curiously adolescent movie this is .	3
1314	Cold and scattered , Minority Report commands interest almost solely as an exercise in gorgeous visuals .	2
1315	National Lampoon 's Van Wilder may aim to be the next Animal House , but it more closely resembles this year 's version of Tomcats .	2
1316	A well made indieflick in need of some trims and a more chemistry between its stars .	3
1317	The film truly does rescue -LRB- the Funk Brothers -RRB- from Motown 's shadows .	2
1318	Director Chris Wedge and screenwriters Michael Berg , Michael J. Wilson and Peter Ackerman create some episodes that rival vintage Looney Tunes for the most creative mayhem in a brief amount of time .	3
1319	The star who helped give a spark to `` Chasing Amy '' and `` Changing Lanes '' falls flat as thinking man CIA agent Jack Ryan in this summer 's new action film , `` The Sum of All Fears . ''	1
1320	A playful Iranian parable about openness , particularly the need for people of diverse political perspectives to get along despite their ideological differences .	3
1321	If only there were one for this kind of movie .	2
1322	You can taste it , but there 's no fizz .	1
1323	Control-Alt-Delete Simone as quickly as possible	0
1324	Strong filmmaking requires a clear sense of purpose , and in that oh-so-important category , The Four Feathers comes up short .	0
1325	Enriched by a strong and unforced supporting cast .	4
1326	Nothing overly original , mind you , but solidly entertaining .	3
1327	At its best , this is grand-scale moviemaking for a larger-than-life figure , an artist who has been awarded mythic status in contemporary culture .	4
1328	Funny in a sick , twisted sort of way .	3
1329	It 's fun , but it 's a real howler .	3
1330	A manipulative feminist empowerment tale thinly posing as a serious drama about spousal abuse .	1
1331	A semi-autobiographical film that 's so sloppily written and cast that you can not believe anyone more central to the creation of Bugsy than the caterer had anything to do with it .	0
1332	Renner ?	2
1333	For all its violence , the movie is remarkably dull with only Caine making much of an impression .	1
1334	Trades run-of-the-mill revulsion for extreme unease .	2
1335	She 's all-powerful , a voice for a pop-cyber culture that feeds on her Bjorkness .	3
1336	Like many Western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about North Korea 's recent past and South Korea 's future adds a much needed moral weight .	3
1337	The actors are fantastic .	4
1338	It 's got all the familiar Bruckheimer elements , and Schumacher does probably as good a job as anyone at bringing off the Hopkins\/Rock collision of acting styles and onscreen personas .	3
1339	The Trinity Assembly approaches the endeavor with a shocking lack of irony , and George Ratliff 's documentary , Hell House , reflects their earnestness -- which makes for a terrifying film .	2
1340	Becomes the last thing you would expect from a film with this title or indeed from any Plympton film : boring .	1
1341	But it is set in a world that is very , very far from the one most of us inhabit .	2
1342	Call me a cynic , but there 's something awfully deadly about any movie with a life-affirming message .	1
1343	I have no problem with `` difficult '' movies , or movies that ask the audience to meet them halfway and connect the dots instead of having things all spelled out .	2
1344	By surrounding us with hyper-artificiality , Haynes makes us see familiar issues , like racism and homophobia , in a fresh way .	3
1345	Though Frida is easier to swallow than Julie Taymor 's preposterous Titus , the eye candy here lacks considerable brio .	1
1346	Full Frontal , which opens today nationwide , could almost be classified as a movie-industry satire , but it lacks the generous inclusiveness that is the genre 's definitive , if disingenuous , feature .	1
1347	While the humor is recognizably Plympton , he has actually bothered to construct a real story this time .	3
1348	` Drumline ' shows a level of young , Black manhood that is funny , touching , smart and complicated .	4
1349	This is a movie filled with unlikable , spiteful idiots ; whether or not their friendship is salvaged makes no difference in the least .	0
1350	This insufferable movie is meant to make you think about existential suffering .	1
1351	This sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem .	4
1352	All the small moments and flashbacks do n't add up to much more than trite observations on the human condition .	1
1353	A beautifully observed character piece .	4
1354	Though it inspires some -LRB- out-of-field -RRB- creative thought , the film is -- to its own detriment -- much more a cinematic collage than a polemical tract .	2
1355	Perhaps the grossest movie ever made .	0
1356	Does a good job of establishing a time and place , and of telling a fascinating character 's story .	3
1357	In fact , it does n't even seem like she tried .	0
1358	Spare yet audacious ...	2
1359	With three excellent principal singers , a youthful and good-looking diva and tenor and richly handsome locations , it 's enough to make you wish Jacquot had left well enough alone and just filmed the opera without all these distortions of perspective .	2
1360	After several scenes of this tacky nonsense , you 'll be wistful for the testosterone-charged wizardry of Jerry Bruckheimer productions , especially because Half Past Dead is like The Rock on a Wal-Mart budget .	0
1361	Could n't someone take Rob Schneider and have him switch bodies with a funny person ?	1
1362	Formuliac , but fun .	3
1363	What might have been acceptable on the printed page of Iles ' book does not translate well to the screen .	0
1364	The sight of the spaceship on the launching pad is duly impressive in IMAX dimensions , as are shots of the astronauts floating in their cabins .	3
1365	As Hannibal would say , yes , ` It 's like having an old friend for dinner ' .	3
1366	Williams absolutely nails Sy 's queasy infatuation and overall strangeness .	3
1367	Paul Bettany is good at being the ultra-violent gangster wannabe , but the movie is certainly not number 1 .	1
1368	This is the kind of movie that you only need to watch for about thirty seconds before you say to yourself , ` Ah , yes , here we have a bad , bad , bad movie . '	0
1369	Personally , I 'd rather watch them on the Animal Planet .	0
1370	The lively appeal of The Last Kiss lies in the ease with which it integrates thoughtfulness and pasta-fagioli comedy .	4
1371	An annoying orgy of excess and exploitation that has no point and goes nowhere .	0
1372	This deeply spiritual film taps into the meaning and consolation in afterlife communications .	3
1373	There are now two signs that M. Night Shyamalan 's debut feature sucked up all he has to give to the mystic genres of cinema : Unbreakable and Signs .	0
1374	The filmmakers try to balance pointed , often incisive satire and unabashed sweetness , with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching .	3
1375	Does little to elaborate the conceit of setting this blood-soaked tragedy of murderous ambition in the era of Richard Nixon .	2
1376	Go , girls , right down the reality drain .	1
1377	The power of Shanghai Ghetto , a documentary by Dana Janklowicz-Mann and Amir Mann , rests in the voices of men and women , now in their 70s , who lived there in the 1940s .	3
1378	Funny and touching .	3
1379	There is nothing redeeming about this movie .	0
1380	It 's a spectacular performance - ahem , we hope it 's only acting .	3
1381	The waterlogged script plumbs uncharted depths of stupidity , incoherence and sub-sophomoric sexual banter .	0
1382	It concentrates far too much on the awkward interplay and utter lack of chemistry between Chan and Hewitt .	1
1383	A stirring tribute to the bravery and dedication of the world 's reporters who willingly walk into the nightmare of war not only to record the events for posterity , but to help us clearly see the world of our making .	4
1384	A lot like the imaginary sport it projects onto the screen -- loud , violent and mindless .	1
1385	If you like an extreme action-packed film with a hint of humor , then Triple X marks the spot .	3
1386	The simplicity of The Way Home has few equals this side of Aesop	2
1387	The only reason you should see this movie is if you have a case of masochism and an hour and a half to blow .	1
1388	The film is saved from are n't - kids-cute sentimentality by a warmth that is n't faked and a stately sense of composition .	3
1389	A few pieces of the film buzz and whir ; very little of it actually clicks .	1
1390	Like any good romance , Son of the Bride , proves it 's never too late to learn .	3
1391	One of the funniest motion pictures of the year , but ... also one of the most curiously depressing .	3
1392	A film that 's flawed and brilliant in equal measure .	3
1393	An imponderably stilted and self-consciously arty movie .	1
1394	... the story , like Ravel 's Bolero , builds to a crescendo that encompasses many more paths than we started with .	3
1395	This thing is virtually unwatchable .	0
1396	The movie does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the Cotswolds .	3
1397	What a concept , what an idea , what a thrill ride .	4
1398	And , thanks to the presence of ` the King , ' it also rocks .	3
1399	I do n't feel the least bit ashamed in admitting that my enjoyment came at the expense of seeing justice served , even if it 's a dish that 's best served cold .	3
1400	Everybody loves a David and Goliath story , and this one is told almost entirely from David 's point of view .	3
1401	The performances are strong , though the subject matter demands acting that borders on hammy at times .	3
1402	An inexperienced director , Mehta has much to learn .	1
1403	Ryosuke has created a wry , winning , if languidly paced , meditation on the meaning and value of family .	2
1404	It has a caffeinated , sloppy brilliance , sparkling with ideas you wish had been developed with more care , but animated by an energy that puts the dutiful efforts of more disciplined grade-grubbers to shame .	3
1405	It 's just not very smart .	1
1406	It wears its heart on the sleeve of its gaudy Hawaiian shirt .	1
1407	Like a skillful fisher , the director uses the last act to reel in the audience since its poignancy hooks us completely .	4
1408	A wild ride with eight boarders from Venice Beach that was a deserved co-winner of the Audience Award for documentaries at the Sundance Film Festival .	4
1409	But the 2002 film does n't really believe in it , and breaks the mood with absurdly inappropriate ` comedy ' scenes .	0
1410	Birot creates a drama with such a well-defined sense of place and age -- as in , 15 years old -- that the torments and angst become almost as operatic to us as they are to her characters .	3
1411	Toward the end Sum of All Fears morphs into a mundane '70s disaster flick .	1
1412	Your 20th outing shows off a lot of stamina and vitality , and get this , Madonna 's cameo does n't suck !	3
1413	The production design , score and choreography are simply intoxicating .	4
1414	For almost the first two-thirds of Martin Scorsese 's 168-minute Gangs of New York , I was entranced .	3
1415	A brutally dry satire of Middle American numbness .	1
1416	A perfectly acceptable , perfectly bland , competently acted but by no means scary horror movie .	2
1417	The tasteful little revision works wonders , enhancing the cultural and economic subtext , bringing richer meaning to the story 's morals .	3
1418	And Diesel is n't the actor to save it .	1
1419	Wendigo wants to be a monster movie for the art-house crowd , but it falls into the trap of pretention almost every time .	0
1420	Nothing short of wonderful with its ten-year-old female protagonist and its steadfast refusal to set up a dualistic battle between good and evil .	4
1421	Drumline is -- the mere suggestion , albeit a visually compelling one , of a fully realized story .	3
1422	With lesser talents , High Crimes would be entertaining , but forgettable .	2
1423	The history is fascinating ; the action is dazzling .	4
1424	I could n't help but feel the wasted potential of this slapstick comedy .	1
1425	All in all , Road to Perdition is more in love with strangeness than excellence .	3
1426	DeMeo is not without talent ; he just needs better material .	2
1427	Puportedly `` Based on True Events , '' a convolution of language that suggests it 's impossible to claim that it is `` Based on a True Story '' with a straight face .	1
1428	... gripping and handsome execution , -LRB- but -RRB- there is n't much about K-19 that 's unique or memorable .	2
1429	I liked the original short story but this movie , even at an hour and twenty-some minutes , it 's too long and it goes nowhere .	0
1430	An artsploitation movie with too much exploitation and too little art .	0
1431	... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... The film 's ending has a `` What was it all for ? ''	0
1432	Check your brain and your secret agent decoder ring at the door because you do n't want to think too much about what 's going on .	1
1433	Talkiness is n't necessarily bad , but the dialogue frequently misses the mark .	1
1434	The Pianist is the film Roman Polanski may have been born to make .	3
1435	It 's funny and human and really pretty damned wonderful , all at once .	3
1436	The first Tunisian film I have ever seen , and it 's also probably the most good-hearted yet sensual entertainment I 'm likely to see all year .	4
1437	There are more shots of children smiling for the camera than typical documentary footage which hurts the overall impact of the film .	2
1438	Like a pack of dynamite sticks , built for controversy .	1
1439	Alas , another breathless movie about same !	2
1440	-LRB- Reaches -RRB- wholly believable and heart-wrenching depths of despair .	3
1441	If you do n't ... well , skip to another review .	2
1442	In my opinion , Analyze That is not as funny or entertaining as Analyze This , but it is a respectable sequel .	2
1443	A generic bloodbath that often becomes laughably unbearable when it is n't merely offensive .	0
1444	Can be classified as one of those ` alternate reality ' movies ... except that it would have worked so much better dealing in only one reality .	1
1445	This wretchedly unfunny wannabe comedy is inane and awful - no doubt , it 's the worst movie I 've seen this summer .	1
1446	Entirely suspenseful , extremely well-paced and ultimately ... dare I say , entertaining !	4
1447	`` Red Dragon '' is entertaining .	4
1448	Quitting offers piercing domestic drama with spikes of sly humor .	3
1449	It winds up moving in many directions as it searches -LRB- vainly , I think -RRB- for something fresh to say .	1
1450	An improvement on the feeble examples of big-screen Poke-mania that have preceded it .	3
1451	Fear permeates the whole of Stortelling , Todd Solondz ' oftentimes funny , yet ultimately cowardly autocritique .	3
1452	As a film director , LaBute continues to improve .	3
1453	Dull , a road-trip movie that 's surprisingly short of both adventure and song .	0
1454	You wo n't have any trouble getting kids to eat up these Veggies .	3
1455	Some may choose to interpret the film 's end as hopeful or optimistic but I think Payne is after something darker .	2
1456	Scott delivers a terrific performance in this fascinating portrait of a modern Lothario .	4
1457	Overwrought , melodramatic bodice-ripper .	1
1458	Steers has an unexpectedly adamant streak of warm-blooded empathy for all his disparate Manhattan denizens -- especially the a \*\* holes .	2
1459	These two are generating about as much chemistry as an Iraqi factory poised to receive a UN inspector .	2
1460	Jeffrey Tambor 's performance as the intelligent jazz-playing exterminator is Oscar-worthy .	4
1461	This familiar rise-and-fall tale is long on glamour and short on larger moralistic consequences , though it 's told with sharp ears and eyes for the tenor of the times .	3
1462	Even the hastily and amateurishly drawn animation can not engage .	0
1463	Plodding , peevish and gimmicky .	1
1464	Insomnia does not become one of those rare remakes to eclipse the original , but it does n't disgrace it , either .	2
1465	No. .	1
1466	To say that this vapid vehicle is downright doltish and uneventful is just as obvious as telling a country skunk that he has severe body odor .	0
1467	It 's crap on a leash -- far too polite to scale the lunatic heights of Joe Dante 's similarly styled Gremlins .	0
1468	At 78 minutes it just zings along with vibrance and warmth .	4
1469	You have to see it .	4
1470	If ever such a dependable concept was botched in execution , this is it .	0
1471	A tasty slice of droll whimsy .	2
1472	... while the humor aspects of ` Jason X ' were far more entertaining than I had expected , everything else about the film tanks .	1
1473	Rice is too pedestrian a filmmaker to bring any edge or personality to The Rising Place that would set it apart from other Deep South stories .	1
1474	Broomfield reveals an ironic manifestation of institutionalized slavery that ties a black-owned record label with a white-empowered police force .	2
1475	Ritchie 's film is easier to swallow than Wertmuller 's polemical allegory , but it 's self-defeatingly decorous .	1
1476	The film is ultimately about as inspiring as a Hallmark card .	1
1477	With little visible talent and no energy , Colin Hanks is in bad need of major acting lessons and maybe a little coffee .	0
1478	The film oozes craft .	3
1479	Stevens ' vibrant creative instincts are the difference between this and countless other flicks about guys and dolls .	3
1480	Weighty and ponderous but every bit as filling as the treat of the title .	3
1481	There 's an excellent 90-minute film here ; unfortunately , it runs for 170 .	1
1482	But it does somehow manage to get you under its spell .	3
1483	Brian Tufano 's handsome widescreen photography and Paul Grabowsky 's excellent music turn this fairly parochial melodrama into something really rather special .	4
1484	Uplifting , funny and wise .	3
1485	Old people will love this movie , and I mean that in the nicest possible way : Last Orders will touch the heart of anyone old enough to have earned a 50-year friendship .	2
1486	A poky and pseudo-serious exercise in sham actor workshops and an affected malaise .	0
1487	These characters are so well established that the gang feels comfortable with taking insane liberties and doing the goofiest stuff out of left field , and I 'm all for that .	3
1488	Just about the surest bet for an all-around good time at the movies this summer .	4
1489	It 's all about Anakin ... and the lustrous polished visuals rich in color and creativity and , of course , special effect .	4
1490	... the efforts of its star , Kline , to lend some dignity to a dumb story are for naught .	1
1491	A sometimes incisive and sensitive portrait that is undercut by its awkward structure and a final veering toward melodrama .	1
1492	That ` Alabama ' manages to be pleasant in spite of its predictability and occasional slowness is due primarily to the perkiness of Witherspoon -LRB- who is always a joy to watch , even when her material is not first-rate -RRB- ...	3
1493	Starts out strongly before quickly losing its focus , point and purpose in a mess of mixed messages , over-blown drama and Bruce Willis with a scar .	0
1494	World Traveler might not go anywhere new , or arrive anyplace special , but it 's certainly an honest attempt to get at something .	3
1495	You would n't want to live waydowntown , but it is a hilarious place to visit .	3
1496	Too intensely focused on the travails of being Hal Hartley to function as pastiche , No Such Thing is Hartley 's least accessible screed yet .	1
1497	A simple tale of an unlikely friendship , but thanks to the gorgeous locales and exceptional lead performances , it has considerable charm .	4
1498	Those who do n't entirely ` get ' Godard 's distinctive discourse will still come away with a sense of his reserved but existential poignancy .	3
1499	Yes , soar .	3
1500	A genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives .	4
1501	Kirshner and Monroe seem to be in a contest to see who can out-bad-act the other .	0
1502	Qutting may be a flawed film , but it is nothing if not sincere .	2
1503	has far more energy , wit and warmth than should be expected from any movie with a `` 2 '' at the end of its title .	3
1504	Throughout , Mr. Audiard 's direction is fluid and quick .	3
1505	A painfully slow cliche-ridden film filled with more holes than Clyde Barrow 's car .	1
1506	A wishy-washy melodramatic movie that shows us plenty of sturm und drung , but explains its characters ' decisions only unsatisfactorily .	0
1507	One of the best looking and stylish animated movies in quite a while ...	4
1508	Nicole Kidman evolved from star to superstar some time over the past year , which means that Birthday Girl is the kind of quirkily appealing minor movie she might not make for a while .	3
1509	It seems Grant does n't need the floppy hair and the self-deprecating stammers after all .	2
1510	Oops , she 's really done it this time .	2
1511	The characters are complex and quirky , but entirely believable as the remarkable ensemble cast brings them to life .	4
1512	Jackson is always watchable .	3
1513	Deep intelligence and a warm , enveloping affection breathe out of every frame .	4
1514	Terry is a sort of geriatric Dirty Harry , which will please Eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man .	3
1515	-LRB- Soderbergh -RRB- tends to place most of the psychological and philosophical material in italics rather than trust an audience 's intelligence , and he creates an overall sense of brusqueness .	1
1516	It 's fairly solid -- not to mention well edited so that it certainly does n't feel like a film that strays past the two and a half mark .	3
1517	Predecessors The Mummy and The Mummy Returns stand as intellectual masterpieces next to The Scorpion King .	1
1518	A really good premise is frittered away in middle-of-the-road blandness .	1
1519	Yet another entry in the sentimental oh-those-wacky-Brits genre that was ushered in by The Full Monty and is still straining to produce another smash hit .	1
1520	Time is a beautiful film to watch , an interesting and at times captivating take on loss and loneliness .	4
1521	In his role of observer of the scene , Lawrence sounds whiny and defensive , as if his life-altering experiences made him bitter and less mature .	1
1522	While Insomnia is in many ways a conventional , even predictable remake , Nolan 's penetrating undercurrent of cerebral and cinemantic flair lends -LRB- it -RRB- stimulating depth .	3
1523	The Pianist -LRB- is -RRB- a supremely hopeful cautionary tale of war 's madness remembered that we , today , can prevent its tragic waste of life .	4
1524	It does n't reach them , but the effort is gratefully received .	3
1525	Jam-packed with literally bruising jokes .	2
1526	Seems like someone going through the motions .	1
1527	While I ca n't say it 's on par with the first one , Stuart Little 2 is a light , fun cheese puff of a movie .	3
1528	And he allows a gawky actor like Spall -- who could too easily become comic relief in any other film -- to reveal his impressively delicate range .	3
1529	The Chateau belongs to Rudd , whose portrait of a therapy-dependent flakeball spouting French malapropisms ... is a nonstop hoot .	3
1530	The film does n't have enough innovation or pizazz to attract teenagers , and it lacks the novel charm that made Spy Kids a surprising winner with both adults and younger audiences .	0
1531	At once overly old-fashioned in its sudsy plotting and heavy-handed in its effort to modernize it with encomia to diversity and tolerance .	1
1532	What is the filmmakers ' point ?	2
1533	Maid in Manhattan proves that it 's easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies .	0
1534	Wonderful fencing scenes and an exciting plot make this an eminently engrossing film .	3
1535	Another in a long line of ultra-violent war movies , this one is not quite what it could have been as a film , but the story and theme make up for it .	2
1536	The concert footage is stirring , the recording sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- this quality band may pick up new admirers .	3
1537	Many of Benjamins ' elements feel like they 've been patched in from an episode of Miami Vice .	2
1538	There are a couple of things that elevate `` Glory '' above most of its ilk , most notably the mere presence of Duvall .	3
1539	The Way Home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and ... often misconstrued as weakness .	3
1540	An ugly , revolting movie .	1
1541	It never quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time .	3
1542	Like Kissing Jessica Stein , Amy 's Orgasm has a key strength in its willingness to explore its principal characters with honesty , insight and humor .	3
1543	The main problem being that it 's only a peek .	2
1544	As predictable as the outcome of a Globetrotters-Generals game , Juwanna Mann is even more ludicrous than you 'd expect from the guy-in-a-dress genre , and a personal low for everyone involved .	0
1545	But it 's hard to imagine a more generic effort in the genre .	0
1546	Jason Patric and Ray Liotta make for one splendidly cast pair .	4
1547	This often-hilarious farce manages to generate the belly laughs of lowbrow comedy without sacrificing its high-minded appeal .	4
1548	It 's simply stupid , irrelevant and deeply , truly , bottomlessly cynical .	0
1549	The actresses find their own rhythm and protect each other from the script 's bad ideas and awkwardness .	3
1550	It 's just hard to believe that a life like this can sound so dull .	1
1551	If you 're not fans of the adventues of Steve and Terri , you should avoid this like the dreaded King Brown snake .	1
1552	Wait for pay per view or rental but do n't dismiss BarberShop out of hand .	2
1553	All very stylish and beautifully photographed , but far more trouble than it 's worth , with fantasy mixing with reality and actors playing more than one role just to add to the confusion .	2
1554	`` The Dangerous Lives of Altar Boys '' has flaws , but it also has humor and heart and very talented young actors	3
1555	This is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one .	1
1556	A technically well-made suspenser ... but its abrupt drop in IQ points as it races to the finish line proves simply too discouraging to let slide .	2
1557	A funny and well-contructed black comedy where the old adage `` be careful what you wish for '' is given a full workout .	4
1558	Ram Dass Fierce Grace moulds itself as an example to up-and-coming documentarians , of the overlooked pitfalls of such an endeavour .	2
1559	A sun-drenched masterpiece , part parlor game , part psychological case study , part droll social satire .	4
1560	So bland and utterly forgettable that it might as well have been titled Generic Jennifer Lopez Romantic Comedy .	0
1561	Cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes .	1
1562	It lacks the compassion , good-natured humor and the level of insight that made -LRB- Eyre 's -RRB- first film something of a sleeper success .	1
1563	And thanks to Kline 's superbly nuanced performance , that pondering is highly pleasurable .	4
1564	The film was n't preachy , but it was feminism by the book .	2
1565	A lot more dimensional and complex than its sunny disposition would lead you to believe .	3
1566	Miller comes at film with bracing intelligence and a vision both painterly and literary .	4
1567	Grenier is terrific , bringing an unforced , rapid-fire delivery to Toback 's Heidegger - and Nietzsche-referencing dialogue .	4
1568	Rubbo runs through a remarkable amount of material in the film 's short 90 minutes .	3
1569	Deep down , I realized the harsh reality of my situation : I would leave the theater with a lower I.Q. than when I had entered .	0
1570	A story which fails to rise above its disgusting source material .	0
1571	To Blandly Go Where We Went 8 Movies Ago ...	1
1572	... Liotta is put in an impossible spot because his character 's deceptions ultimately undo him and the believability of the entire scenario .	1
1573	Vividly demonstrates that the director of such Hollywood blockbusters as Patriot Games can still turn out a small , personal film with an emotional wallop .	4
1574	An overly familiar scenario is made fresh by an intelligent screenplay and gripping performances in this low-budget , video-shot , debut indie effort .	3
1575	It 's still terrible !	0
1576	Represents something very close to the nadir of the thriller\/horror genre .	2
1577	Beautifully shot against the frozen winter landscapes of Grenoble and Geneva , the film unfolds with all the mounting tension of an expert thriller , until the tragedy beneath it all gradually reveals itself .	4
1578	A man leaving the screening said the film was better than Saving Private Ryan .	4
1579	Oddly compelling .	3
1580	A soul-stirring documentary about the Israeli\/Palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .	4
1581	Certainly the performances are worthwhile .	3
1582	Apparently designed as a reverie about memory and regret , but the only thing you 'll regret is remembering the experience of sitting through it .	1
1583	It trusts the story it sets out to tell .	4
1584	Bad company .	1
1585	An engrossing and infectiously enthusiastic documentary .	4
1586	A memorable experience that , like many of his works , presents weighty issues colorfully wrapped up in his own idiosyncratic strain of kitschy goodwill .	3
1587	Its gentle , touching story creeps into your heart .	4
1588	... has about 3\/4th the fun of its spry 2001 predecessor -- but it 's a rushed , slapdash , sequel-for-the-sake - of-a-sequel with less than half the plot and ingenuity .	0
1589	Alain Choquart 's camera barely stops moving , portraying both the turmoil of the time and giving Conduct a perpetual sense of urgency , which , for a film that takes nearly three hours to unspool , is both funny and irritating .	2
1590	The kind of sense of humor that derives from a workman 's grasp of pun and entendre and its attendant need to constantly draw attention to itself .	2
1591	A cellophane-pop remake of the punk classic Ladies and Gentlemen , The Fabulous Stains ... Crossroads is never much worse than bland or better than inconsequential .	0
1592	The Fast Runner ' transports the viewer into an unusual space	2
1593	Every joke is repeated at least four times .	1
1594	What you end up getting is the Vertical Limit of surfing movies - memorable stunts with lots of downtime in between .	2
1595	Should be required viewing for civics classes and would-be public servants alike .	3
1596	Noyce has worked wonders with the material .	4
1597	Wes Craven 's presence is felt ; not the Craven of ' A Nightmare on Elm Street ' or ` The Hills Have Eyes , ' but the sad schlock merchant of ` Deadly Friend . '	1
1598	, is a temporal inquiry that shoulders its philosophical burden lightly .	3
1599	You may feel compelled to watch the film twice or pick up a book on the subject .	3
1600	Loosely speaking , we 're in All of Me territory again , and , strictly speaking , Schneider is no Steve Martin .	0
1601	On a certain base level , Blue Crush delivers what it promises , just not well enough to recommend it .	2
1602	Gussied up with so many distracting special effects and visual party tricks that it 's not clear whether we 're supposed to shriek or laugh .	1
1603	The screenplay , co-written by director Imogen Kimmel , lacks the wit necessary to fully exploit the comic elements of the premise , making the proceedings more bizarre than actually amusing .	1
1604	That 's because relatively nothing happens .	1
1605	` Snow Dogs ' has both .	2
1606	A decent-enough nail-biter that stands a good chance of being the big hit Franklin needs to stay afloat in Hollywood .	3
1607	The movie is concocted and carried out by folks worthy of scorn , and the nicest thing I can say is that I ca n't remember a single name responsible for it .	0
1608	The impulses that produced this project ... are commendable , but the results are uneven .	2
1609	Watching Harris ham it up while physically and emotionally disintegrating over the course of the movie has a certain poignancy in light of his recent death , but Boyd 's film offers little else of consequence .	2
1610	As quiet , patient and tenacious as Mr. Lopez himself , who approaches his difficult , endless work with remarkable serenity and discipline .	4
1611	Hugely entertaining from start to finish , featuring a fall from grace that still leaves shockwaves , it will gratify anyone who has ever suspected Hollywood of being overrun by corrupt and hedonistic weasels .	4
1612	Squandering his opportunity to make absurdist observations , Burns gets caught up in the rush of slapstick thoroughfare .	1
1613	Topics that could make a sailor blush - but lots of laughs .	4
1614	It 's so laddish and juvenile , only teenage boys could possibly find it funny .	2
1615	One of those movies that make us pause and think of what we have given up to acquire the fast-paced contemporary society .	3
1616	A loud , brash and mainly unfunny high school comedy .	0
1617	... one of the most entertaining monster movies in ages ...	4
1618	The movie 's something-borrowed construction feels less the product of loving , well integrated homage and more like a mere excuse for the wan , thinly sketched story .	1
1619	With tiny little jokes and nary an original idea , this sappy ethnic sleeper proves that not only blockbusters pollute the summer movie pool .	1
1620	The movie keeps coming back to the achingly unfunny Phonce and his several silly subplots .	1
1621	... a mostly boring affair with a confusing sudden finale that 's likely to irk viewers .	2
1622	A reality-snubbing hodgepodge .	1
1623	... grows decidedly flimsier with its many out-sized , out of character and logically porous action set pieces .	0
1624	The humor and humanity of Monsoon Wedding are in perfect balance .	3
1625	There are things to like about Murder By Numbers -- but , in the end , the disparate elements do n't gel .	2
1626	Quaid is utterly fearless as the tortured husband living a painful lie , and Moore wonderfully underplays the long-suffering heroine with an unflappable '50s dignity somewhere between Jane Wyman and June Cleaver .	3
1627	What begins as a film in the tradition of The Graduate quickly switches into something more recyclable than significant .	2
1628	Apparently reassembled from the cutting-room floor of any given daytime soap .	1
1629	A brisk , reverent , and subtly different sequel .	4
1630	The story , once it gets rolling , is nothing short of a great one .	4
1631	It 's not the worst comedy of the year , but it certainly wo n't win any honors .	2
1632	Some people want the ol' ball-and-chain and then there are those who just want the Ball and Chain .	2
1633	One of the funnier movies in town .	4
1634	The universal theme of becoming a better person through love has never been filmed more irresistibly than in ` Baran . '	4
1635	American and European cinema has amassed a vast Holocaust literature , but it is impossible to think of any film more challenging or depressing than The Grey Zone .	1
1636	An elegant film	2
1637	An example of quiet , confident craftsmanship that tells a sweet , charming tale of intergalactic friendship .	4
1638	A plodding teen remake that 's so mechanical you can smell the grease on the plot twists .	0
1639	A stylistic romp that 's always fun to watch .	4
1640	Like its title character , this Nicholas Nickleby finds itself in reduced circumstances -- and , also like its hero , it remains brightly optimistic , coming through in the end .	3
1641	Although mainstream American movies tend to exploit the familiar , every once in a while a film arrives from the margin that gives viewers a chance to learn , to grow , to travel .	3
1642	Film ca n't quite maintain its initial momentum , but remains sporadically funny throughout .	2
1643	It seems impossible that an epic four-hour Indian musical about a cricket game could be this good , but it is .	3
1644	A zinger-filled crowd-pleaser that open-minded Elvis fans -LRB- but by no means all -RRB- will have fun with .	4
1645	Kicks off with an inauspicious premise , mopes through a dreary tract of virtually plotless meanderings and then ends with a whimper .	1
1646	Most of the problems with the film do n't derive from the screenplay , but rather the mediocre performances by most of the actors involved	0
1647	There 's no conversion effort , much of the writing is genuinely witty and both stars are appealing enough to probably have a good shot at a Hollywood career , if they want one .	3
1648	The movie turns out to be -LRB- Assayas ' -RRB- homage to the Gallic ` tradition of quality , ' in all its fusty squareness .	1
